İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Moussa Cissé,1139245,Super League 24/25,Swiss Super League,Basel,6.9,8,0,0,0,0,0.0,156,204,76.470588235294,74,84,47,2,4,66.666666666667,7,9,1,0,0,2,10.526315789474,1,0,16,51.612903225806,7,50.0,451,0.0,0,0,0,0,0,0,14,51.851851851852,15,0,0,3,77,2,12,9,322,5,8,1,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0.0,2,6,19,27,8,6,85.714285714286,0,92,131,0,0.0,25,0,8,0.0
Moussa Cissé,1139245,UEFA Europa League 25/26,UEFA Europa League,Basel,6.8,2,0,0,0,0,0.03250541,50,61,81.967213114754,20,30,15,0,1,50.0,5,1,0,0,0,0,0.0,1,0,6,50.0,1,100.0,117,0.0,0,0,0,0,0,0,5,83.333333333333,1,0,0,1,16,0,1,0,92,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2,2,6,1,4,80.0,0,24,37,0,0.0305,8,1,3,0.0
Nicolas Vouilloz,965668,Super League 25/26,Swiss Super League,Basel,6.9923076923077,26,0,0,0,2,0.39751717,1153,1320,87.348484848485,736,417,129,8,6,66.666666666667,37,24,2,0,0,1,5.8823529411765,3,0,83,68.595041322314,58,65.168539325843,2007,0.0,0,0,0,1,0,0,57,55.882352941176,87,0,2,4,212,2,71,33,1712,40,13,0,0,20,0,1,1,0,6,0,0,0,0,0,0,21,0.0,7,9,17,102,27,27,72.972972972973,0,803,517,1,0.1216,91,14,26,0.0
Nicolas Vouilloz,965668,Super League 24/25,Swiss Super League,Basel,7.05,20,1,0,0,0,0.0,955,1065,89.671361502347,611,344,112,1,2,66.666666666667,19,21,6,0,0,0,0.0,6,1,45,61.643835616438,40,59.701492537313,1625,16.666666666667,0,0,0,0,0,0,82,58.156028368794,85,0,1,4,128,1,65,40,1301,25,14,0,0,9,0,3,0,0,6,0,0,0,0,0,0,17,0.0,1,3,1,141,20,11,57.894736842105,0,651,415,2,0.0,68,0,20,0.0
Nicolas Vouilloz,965668,Super League 23/24,Swiss Super League,Basel,6.7666666666667,27,0,1,0,0,0.0,653,825,79.151515151515,366,289,125,11,12,70.588235294118,34,26,3,0,0,2,11.111111111111,4,2,83,52.53164556962,18,37.5,1831,0.0,0,0,0,0,0,0,56,48.695652173913,45,0,0,13,248,5,77,33,1258,37,24,2,0,34,0,1,0,0,6,0,0,0,0,0,0,18,0.0,11,17,18,115,23,21,61.764705882353,0,428,415,0,0.0,78,0,28,0.0
Nicolas Vouilloz,965668,UEFA Europa League 25/26,UEFA Europa League,Basel,6.44,5,0,0,0,0,0.06140077,130,161,80.745341614907,67,63,32,1,1,33.333333333333,3,8,2,0,0,0,0.0,0,0,10,43.478260869565,3,33.333333333333,333,0.0,0,0,0,0,0,0,6,54.545454545455,12,0,0,2,48,0,4,2,252,6,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,4,0.0,1,3,6,11,5,2,66.666666666667,0,81,80,0,0.0,13,1,5,0.0
Hugo Vogel,1163253,Super League 23/24,Swiss Super League,Basel,6.3,1,0,0,0,0,0.0,2,2,100.0,2,1,0,0,0,0.0,0,0,0,0,0,1,50.0,0,0,0,0.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0,2,2,0,0.0,2,0,1,0.0
Marwin Hitz,37813,Super League 25/26,Swiss Super League,Basel,7.57,30,0,0,0,0,0.0175145,705,855,82.456140350877,629,76,8,0,0,0.0,0,0,0,0,0,0,0.0,0,0,3,75.0,5,100.0,2700,0.0,0,0,0,0,0,0,152,51.525423728814,9,1,1,0,156,0,76,45,1134,5,0,0,0,1,0,0,0,111,9,1,5,4,4,10,1,30,0.0,0,0,0,295,36,0,0.0,0,671,184,3,0.0,218,0,30,10.903
Marwin Hitz,37813,Super League 24/25,Swiss Super League,Basel,7.2861111111111,36,0,0,0,0,0.0,860,1026,83.820662768031,775,85,11,0,1,100.0,0,0,1,0,0,0,0.0,0,0,2,66.666666666667,5,100.0,3195,0.0,0,0,0,0,0,0,219,58.090185676393,13,0,1,0,176,0,111,76,1321,1,0,0,1,1,0,0,0,132,12,1,4,4,4,9,0,36,0.0,0,1,0,377,39,0,0.0,0,827,199,5,0.0,218,0,36,0.0
Marwin Hitz,37813,Super League 23/24,Swiss Super League,Basel,7.146875,32,0,0,0,0,0.0,792,1050,75.428571428571,655,137,19,4,0,0.0,0,0,0,0,0,0,0.0,0,0,5,100.0,7,100.0,2880,0.0,0,0,0,0,0,0,252,50.199203187251,25,1,0,0,267,0,187,98,1365,8,0,0,0,0,0,0,0,89,10,1,12,8,8,20,0,32,0.0,4,0,0,502,42,0,0.0,0,724,326,5,0.0,246,0,32,0.0
Marwin Hitz,37813,UEFA Europa League 25/26,UEFA Europa League,Basel,7.3857142857143,7,0,0,0,0,0.0036839,139,180,77.222222222222,127,12,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,4,100.0,585,0.0,0,0,0,0,0,0,38,50.0,9,1,0,0,42,0,21,11,258,0,0,0,0,0,0,0,0,31,1,1,3,1,1,7,0,7,0.0,0,0,0,76,11,0,0.0,0,144,36,1,0.0,55,0,7,1.4319
Mirko Salvi,134252,Super League 25/26,Swiss Super League,Basel,7.05,2,0,0,0,0,0.00016425,36,51,70.588235294118,35,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,180,0.0,0,0,0,0,0,0,6,30.0,3,0,0,0,15,0,4,3,66,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0.0,0,0,0,20,6,0,0.0,0,41,10,0,0.0,10,0,2,-1.1833
Mirko Salvi,134252,Super League 24/25,Swiss Super League,Basel,6.6333333333333,3,0,0,0,0,0.0,77,84,91.666666666667,69,8,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,225,0.0,0,0,0,0,0,0,22,78.571428571429,0,0,0,0,7,0,5,3,94,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0.0,0,0,0,28,4,0,0.0,0,73,11,0,0.0,13,0,3,0.0
Mirko Salvi,134252,Super League 23/24,Swiss Super League,Basel,6.9166666666667,6,0,0,0,0,0.0,149,224,66.517857142857,121,28,6,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,2,100.0,540,0.0,0,0,0,0,0,0,45,39.473684210526,4,0,0,0,76,0,64,29,269,0,0,0,0,0,0,0,0,22,1,0,3,0,0,1,0,6,0.0,0,0,0,114,10,0,0.0,0,140,84,0,0.0,42,0,6,0.0
Mirko Salvi,134252,UEFA Europa League 25/26,UEFA Europa League,Basel,6.85,2,0,0,0,0,0.00047543,30,42,71.428571428571,27,3,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,135,0.0,0,0,0,0,0,0,5,29.411764705882,0,0,0,0,12,0,6,1,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,0,0,0,17,2,0,0.0,0,33,9,0,0.0,9,0,2,-0.8613
Benjamin Kololli,276301,Super League 23/24,Swiss Super League,Basel,6.7533333333333,15,1,1,3,0,0.0,217,269,80.669144981413,79,142,76,10,8,38.095238095238,9,1,1,0,0,4,18.181818181818,20,11,36,47.368421052632,10,45.454545454545,845,5.0,0,0,0,0,3,0,6,31.578947368421,7,0,0,19,131,7,9,6,443,19,4,2,0,4,4,3,0,0,0,0,0,0,0,0,0,11,0.0,10,21,22,19,10,4,44.444444444444,0,90,201,0,0.0,41,0,15,0.0
Gabriel Sigua,1153198,Super League 24/25,Swiss Super League,Basel,6.5,14,0,0,0,0,0.0,61,89,68.539325842697,23,39,25,4,3,25.0,8,1,1,0,0,1,16.666666666667,5,1,17,36.95652173913,5,38.461538461538,287,0.0,0,0,0,0,0,0,4,50.0,4,0,0,10,63,3,7,2,170,6,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,4,12,6,8,8,5,62.5,0,27,68,0,0.0,19,0,16,0.0
Gabriel Sigua,1153198,Super League 23/24,Swiss Super League,Basel,6.4588235294118,17,3,2,2,0,0.0,103,137,75.182481751825,39,68,38,9,10,47.619047619048,7,3,2,1,1,4,30.769230769231,13,6,29,38.666666666667,9,45.0,536,23.076923076923,0,0,0,0,0,0,1,33.333333333333,1,0,0,13,94,3,2,1,266,12,15,0,0,7,1,4,0,0,0,0,0,0,0,0,0,6,0.0,9,21,13,3,7,6,85.714285714286,0,48,102,0,0.0,27,0,17,0.0
Andrin Hunziker,1105053,Super League 23/24,Swiss Super League,Basel,6.8666666666667,3,1,0,0,0,0.0,12,22,54.545454545455,4,8,6,2,1,50.0,0,0,0,0,0,0,0.0,4,2,2,22.222222222222,4,57.142857142857,67,25.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,4,18,1,1,1,36,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,3,1,0,0.0,0,6,16,0,0.0,3,0,3,0.0
Emmanuel Essiam,1103547,Super League 24/25,Swiss Super League,Basel,6.6,1,0,0,0,0,0.0,19,22,86.363636363636,11,8,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,19,0.0,0,0,0,0,0,0,1,50.0,2,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0.0,0,14,8,0,0.0,3,0,1,0.0
