İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Victor Lindelöf,143334,Premier League 23/24,Premier League,Manchester United,6.8684210526316,19,1,0,0,1,0.4309782,784,876,89.497716894977,489,295,130,8,1,100.0,15,12,2,0,0,0,0.0,6,4,18,42.857142857143,17,39.53488372093,1338,16.666666666667,0,0,0,0,0,0,26,49.056603773585,38,0,1,3,109,3,33,13,1048,2,15,0,0,8,3,0,0,0,4,0,0,0,0,0,0,14,0.0,8,1,1,53,16,10,66.666666666667,0,536,341,1,0.6148,75,9,19,0.0
Victor Lindelöf,143334,UEFA Champions League 23/24,UEFA Champions League,Manchester United,6.5,4,0,0,0,0,0.01052396,134,154,87.012987012987,104,30,9,1,0,0.0,0,1,0,0,0,0,0.0,0,0,2,66.666666666667,11,84.615384615385,297,0.0,0,0,0,0,0,0,4,44.444444444444,10,0,0,0,21,0,9,4,184,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,0,9,10,0,0.0,0,111,43,0,0.0,9,0,4,0.0
Alejandro Garnacho,1135873,Premier League 24/25,Premier League,Manchester United,6.8138888888889,36,6,4,14,2,2.77294462,625,750,83.333333333333,216,418,284,37,26,32.098765432099,30,13,3,0,0,9,16.071428571429,84,30,99,41.596638655462,3,11.111111111111,2195,7.1428571428571,0,0,0,0,0,0,18,64.285714285714,10,2,0,48,342,21,21,14,1276,43,12,3,0,25,10,29,0,0,3,0,0,0,0,0,0,23,0.0,37,81,56,28,36,18,60.0,0,246,560,2,7.3343,108,0,36,0.0
Alejandro Garnacho,1135873,Premier League 23/24,Premier League,Manchester United,7.05,35,7,6,7,4,2.90599548,662,834,79.376498800959,229,440,289,46,48,43.243243243243,22,18,4,0,0,7,12.068965517241,100,28,123,43.006993006993,7,21.875,2586,7.0,0,0,2,0,0,0,19,45.238095238095,12,0,0,49,408,19,26,15,1445,54,20,0,0,33,15,40,0,0,2,0,0,0,0,0,0,30,0.0,46,111,58,42,39,15,68.181818181818,0,283,609,3,8.3873,106,2,36,0.0
Alejandro Garnacho,1135873,UEFA Champions League 23/24,UEFA Champions League,Manchester United,6.5333333333333,6,1,0,3,0,0.18129852,60,73,82.191780821918,33,28,9,3,4,22.222222222222,4,5,0,0,0,1,20.0,8,3,18,41.860465116279,1,25.0,300,12.5,0,0,0,0,0,0,5,100.0,0,0,0,7,47,4,3,3,152,11,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,3,0.0,3,18,5,5,11,4,100.0,0,33,45,0,1.0048,19,0,6,0.0
Alejandro Garnacho,1135873,UEFA Europa League 24/25,UEFA Europa League,Manchester United,7.06,15,1,3,6,4,1.4927869,273,322,84.782608695652,89,185,127,22,20,47.619047619048,7,3,2,0,0,1,4.1666666666667,43,14,51,48.571428571429,4,26.666666666667,974,2.3255813953488,0,0,0,0,0,0,7,63.636363636364,2,0,0,23,142,10,8,3,547,25,5,2,0,4,3,15,0,0,0,0,0,0,0,0,0,10,0.0,22,42,24,11,12,5,71.428571428571,0,95,251,0,5.0105,31,0,15,0.0
Aaron Wan-Bissaka,863653,Premier League 23/24,Premier League,Manchester United,6.9545454545455,21,0,1,0,2,1.38007847,690,832,82.932692307692,326,368,182,12,17,65.384615384615,42,41,4,0,0,4,28.571428571429,3,1,68,61.818181818182,21,52.5,1781,0.0,0,0,0,1,0,0,13,31.707317073171,54,0,1,9,204,6,26,13,1271,9,17,0,0,7,0,2,0,0,3,0,0,0,0,0,0,20,0.0,12,26,14,41,34,25,59.52380952381,0,383,463,1,0.1115,94,15,22,0.0
Aaron Wan-Bissaka,863653,UEFA Champions League 23/24,UEFA Champions League,Manchester United,6.8333333333333,3,0,1,0,1,0.2080381,80,88,90.909090909091,41,39,15,3,2,40.0,7,10,1,0,0,0,0.0,0,0,11,57.894736842105,1,50.0,213,0.0,0,0,0,0,0,0,2,40.0,8,0,0,2,23,0,7,3,161,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2,5,3,5,8,5,71.428571428571,0,45,46,0,0.0,14,0,3,0.0
Hannibal Mejbri,1009386,Premier League 23/24,Premier League,Manchester United,6.875,4,1,0,0,0,0.47873998,31,37,83.783783783784,8,23,14,2,2,66.666666666667,3,0,1,0,0,0,0.0,1,1,11,47.826086956522,2,33.333333333333,138,100.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,4,19,3,3,2,69,6,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0.0,2,3,1,3,1,3,100.0,0,10,28,0,0.0,10,1,5,0.0
Hannibal Mejbri,1009386,UEFA Champions League 23/24,UEFA Champions League,Manchester United,6.7,2,0,0,0,0,0.02545998,19,24,79.166666666667,6,13,7,0,2,50.0,2,0,0,0,0,0,0.0,0,0,7,63.636363636364,1,100.0,61,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,0,0,0,40,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,4,2,0,1,1,50.0,0,7,19,0,0.0,1,0,2,0.0
