İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Eli Junior Kroupi,1426228,Premier League 25/26,Premier League,Bournemouth,6.78,25,9,2,3,0,0.98573847,236,324,72.83950617284,90,146,80,19,8,32.0,8,8,3,0,0,1,11.111111111111,34,16,24,31.578947368421,6,26.086956521739,1168,26.470588235294,1,1,0,0,0,0,8,57.142857142857,26,0,1,14,161,14,14,7,532,8,15,0,0,6,4,10,0,0,0,0,0,0,0,0,0,14,0.0,19,25,9,14,18,6,75.0,0,110,214,0,5.9088,48,0,26,0.0
Evanilson,998490,Premier League 25/26,Premier League,Bournemouth,6.6448275862069,29,6,2,8,0,1.14927125,281,372,75.537634408602,94,187,107,25,13,48.148148148148,7,3,1,0,0,0,0.0,58,21,47,39.830508474576,40,35.398230088496,2206,10.344827586207,0,0,2,0,0,0,3,42.857142857143,23,0,1,34,201,13,10,5,662,27,18,2,0,8,26,10,0,0,2,0,0,0,0,0,0,25,0.0,25,27,3,7,35,3,42.857142857143,0,114,258,0,8.168,64,3,29,0.0
Evanilson,998490,Premier League 24/25,Premier League,Bournemouth,7.0806451612903,31,10,2,14,1,1.78251019,244,341,71.554252199413,60,184,112,26,7,46.666666666667,16,1,1,1,1,0,0.0,73,32,76,52.054794520548,42,40.0,2335,13.698630136986,1,0,5,0,0,0,8,57.142857142857,21,0,0,24,172,24,23,12,630,53,37,2,0,4,20,16,0,0,2,0,0,0,0,0,0,28,0.0,26,15,0,14,29,10,62.5,0,77,264,2,12.4632,67,0,31,0.0
Enes Ünal,336655,Premier League 25/26,Premier League,Bournemouth,6.4285714285714,14,1,0,2,0,0.06173939,27,42,64.285714285714,10,17,11,0,1,25.0,1,0,1,0,0,0,0.0,12,2,5,25.0,5,16.129032258065,201,8.3333333333333,0,0,0,0,3,0,0,0.0,7,0,0,6,33,1,0,0,94,4,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,4,2,0,2,1,100.0,0,10,32,0,1.8547,4,0,17,0.0
Enes Ünal,336655,Premier League 24/25,Premier League,Bournemouth,6.6882352941176,17,2,1,3,1,0.26304731,63,94,67.021276595745,15,48,39,4,1,9.0909090909091,1,0,2,0,0,0,0.0,20,7,11,26.190476190476,24,51.063829787234,345,10.0,0,0,0,0,3,1,0,0.0,6,0,0,13,76,7,2,0,193,9,6,0,0,3,1,4,0,0,0,0,0,0,0,0,0,2,33.333333333333,4,11,4,1,3,0,0.0,0,21,77,0,2.7352,16,0,17,0.0
Enes Ünal,336655,Premier League 23/24,Premier League,Bournemouth,6.68,15,2,2,6,2,0.13015518,55,72,76.388888888889,14,41,32,5,2,20.0,6,1,1,0,0,0,0.0,23,11,16,34.782608695652,9,45.0,363,8.695652173913,0,0,0,0,2,0,3,75.0,6,0,0,10,53,3,5,3,166,9,10,0,0,3,6,5,0,0,0,0,0,0,0,0,0,2,0.0,5,10,3,4,9,4,66.666666666667,0,17,58,0,2.9219,10,2,16,0.0
Rayan,1464966,Premier League 25/26,Premier League,Bournemouth,6.975,8,2,2,0,1,1.2049854,150,188,79.787234042553,38,112,69,10,7,38.888888888889,6,2,1,0,0,2,11.111111111111,15,4,17,43.589743589744,13,41.935483870968,626,13.333333333333,0,0,0,1,0,0,8,72.727272727273,8,0,0,4,86,5,8,6,302,4,4,2,0,4,0,8,0,0,1,0,0,0,0,0,0,7,0.0,10,18,18,11,5,4,66.666666666667,0,41,147,0,1.2942,23,0,8,0.0
Justin Kluivert,851596,Premier League 25/26,Premier League,Bournemouth,6.5777777777778,18,2,3,1,0,1.52075206,271,332,81.626506024096,78,193,133,21,11,44.0,10,4,4,0,0,8,19.047619047619,16,4,30,36.585365853659,6,21.428571428571,920,12.5,0,0,0,0,3,0,12,75.0,2,0,0,15,148,10,14,8,510,9,15,1,0,9,2,5,0,0,0,0,0,0,0,0,0,10,0.0,21,25,42,16,18,6,60.0,0,93,239,0,2.2492,44,1,18,0.0
Justin Kluivert,851596,Premier League 24/25,Premier League,Bournemouth,7.1558823529412,34,12,6,6,6,3.73036306,551,680,81.029411764706,120,452,317,46,36,47.368421052632,23,14,8,0,0,21,24.705882352941,63,29,92,41.441441441441,8,22.222222222222,2356,19.047619047619,6,6,1,0,0,0,23,60.526315789474,23,0,1,27,328,17,39,21,1177,33,47,2,0,18,5,11,1,0,1,0,0,0,0,0,0,29,0.0,45,76,85,38,29,11,47.826086956522,0,141,624,3,10.107,78,0,34,0.0
Justin Kluivert,851596,Premier League 23/24,Premier League,Bournemouth,6.696875,32,7,1,7,1,1.6301981,276,381,72.44094488189,75,207,144,21,24,36.923076923077,28,8,5,0,0,6,20.689655172414,56,20,80,36.036036036036,12,34.285714285714,1942,12.5,0,0,0,0,3,0,12,52.173913043478,10,0,0,30,261,19,14,9,777,28,52,1,0,22,5,22,0,0,0,0,0,0,0,0,0,26,0.0,21,65,29,23,23,14,50.0,0,96,314,0,6.1686,88,1,32,0.0
