İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Jørgen Strand Larsen,876599,Premier League 25/26,Premier League,Crystal Palace,6.4142857142857,28,4,1,4,1,0.67336743,249,382,65.183246073298,90,159,84,9,5,33.333333333333,7,4,4,0,0,0,0.0,32,12,29,25.217391304348,64,41.830065359477,1874,12.5,2,1,0,0,0,0,5,35.714285714286,32,0,0,22,230,5,17,8,635,17,46,1,0,10,10,7,0,0,2,0,0,0,0,0,0,20,0.0,9,15,3,14,31,2,28.571428571429,0,118,264,1,4.1575,29,6,28,0.0
Edward Nketiah,858194,Premier League 25/26,Premier League,Crystal Palace,6.625,12,2,1,1,0,0.47610932,70,87,80.459770114943,35,35,20,7,5,31.25,8,2,2,0,0,0,0.0,15,6,20,39.21568627451,8,26.666666666667,416,13.333333333333,0,0,0,0,0,0,1,50.0,10,0,0,11,68,1,2,2,216,7,7,0,0,3,3,6,0,0,0,0,0,0,0,0,0,2,0.0,7,16,1,2,12,6,75.0,0,41,46,0,1.77,17,1,12,0.0
Edward Nketiah,858194,Premier League 24/25,Premier League,Crystal Palace,6.7259259259259,27,3,2,10,1,0.86666911,178,235,75.744680851064,68,110,69,13,11,40.740740740741,15,3,4,0,1,0,0.0,43,16,55,46.218487394958,21,35.593220338983,1045,6.9767441860465,0,0,1,0,0,0,9,64.285714285714,10,0,0,17,129,5,10,6,465,29,31,1,0,6,5,10,0,0,0,0,0,0,0,0,0,9,0.0,13,27,5,14,17,8,53.333333333333,1,78,162,2,5.7379,26,0,29,0.0
Yéremy Pino,984624,Premier League 25/26,Premier League,Crystal Palace,6.8333333333333,27,2,10,5,1,4.77278057,498,682,73.020527859238,193,305,195,38,16,43.243243243243,30,7,4,0,0,13,20.0,38,10,67,40.853658536585,19,35.185185185185,1739,5.2631578947368,0,0,0,0,4,0,30,49.180327868852,17,0,0,28,323,15,76,34,1033,21,25,2,0,27,8,18,0,0,1,0,0,0,0,0,0,21,0.0,38,37,65,61,20,17,56.666666666667,0,228,454,1,3.9438,81,1,27,0.0
Evann Guessand,930245,Premier League 25/26,Premier League,Crystal Palace,6.5473684210526,19,1,2,3,2,0.92200842,145,177,81.920903954802,46,99,59,5,13,34.210526315789,24,5,0,0,0,0,0.0,11,6,57,43.846153846154,10,43.478260869565,896,9.0909090909091,0,0,0,0,0,0,1,50.0,9,1,0,28,124,3,3,1,397,20,15,1,0,5,0,1,0,0,1,0,0,0,0,0,0,9,0.0,5,38,11,2,15,13,54.166666666667,0,53,124,0,1.5599,42,3,19,0.0
Christantus Uche,1884145,Premier League 25/26,Premier League,Crystal Palace,6.4615384615385,13,0,0,1,0,0.02545913,35,59,59.322033898305,10,25,17,0,0,0.0,1,0,0,0,0,0,0.0,6,2,8,29.62962962963,8,38.095238095238,193,0.0,0,0,1,0,0,0,1,33.333333333333,3,0,0,7,52,2,1,0,113,7,4,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,4,6,3,4,1,100.0,0,11,48,0,0.492,9,0,14,0.0
Asher Agbinone,1799984,Premier League 24/25,Premier League,Crystal Palace,6.6,2,0,0,0,0,0.00754264,2,2,100.0,0,2,2,1,0,0.0,2,0,0,0,0,0,0.0,1,0,2,50.0,0,0.0,19,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,50.0,0,0,3,0,0.0194,0,0,2,0.0
Daniel Muñoz,870360,Premier League 25/26,Premier League,Crystal Palace,6.9619047619048,21,3,5,0,2,3.35101335,493,631,78.129952456418,225,268,146,20,1,8.3333333333333,51,22,5,0,0,12,24.489795918367,19,8,65,53.719008264463,33,45.833333333333,1781,15.789473684211,0,0,0,0,0,0,21,37.5,70,0,0,6,227,6,47,20,1068,13,24,0,0,16,6,6,0,0,9,0,0,0,0,0,0,21,0.0,20,12,49,56,20,32,62.745098039216,0,262,369,1,1.9788,82,1,21,0.0
Daniel Muñoz,870360,Premier League 24/25,Premier League,Crystal Palace,7.0918918918919,37,4,7,8,5,3.57007201,854,1137,75.109938434477,406,467,250,47,21,38.888888888889,123,44,10,0,0,19,25.675675675676,37,18,163,52.58064516129,58,42.335766423358,3233,10.810810810811,0,0,0,0,0,0,28,36.842105263158,94,0,1,20,479,20,79,37,2107,19,56,1,0,42,15,6,1,0,11,0,0,0,0,0,0,37,0.0,46,54,74,76,46,80,65.040650406504,0,488,723,0,4.9298,171,0,37,0.0
Daniel Muñoz,870360,Premier League 23/24,Premier League,Crystal Palace,7.15625,16,0,5,2,4,1.29257412,448,566,79.151943462898,178,271,152,21,13,52.0,55,24,4,0,0,1,9.0909090909091,8,0,76,53.146853146853,26,48.148148148148,1439,0.0,0,0,0,0,0,0,10,38.461538461538,34,0,0,7,200,10,19,12,986,8,30,0,0,19,8,3,0,0,4,0,0,0,0,0,0,16,0.0,21,25,11,26,22,35,63.636363636364,0,215,362,0,1.2399,76,7,16,0.0
Daichi Kamada,794338,Premier League 25/26,Premier League,Crystal Palace,6.85,20,0,3,1,0,2.07332991,510,615,82.926829268293,252,258,128,14,11,55.0,49,9,2,0,0,6,19.354838709677,16,4,79,54.109589041096,13,52.0,1488,0.0,0,0,1,0,0,0,24,52.173913043478,19,0,2,14,186,10,26,11,871,20,26,0,0,19,1,5,0,0,1,0,0,0,0,0,0,17,0.0,14,20,31,46,17,29,59.183673469388,0,279,336,0,1.3912,82,1,20,0.0
Daichi Kamada,794338,Premier League 24/25,Premier League,Crystal Palace,6.7529411764706,34,0,4,0,0,1.59465069,592,718,82.451253481894,279,322,165,20,7,43.75,47,18,4,1,1,9,29.032258064516,20,4,75,47.46835443038,4,23.529411764706,1594,0.0,0,0,0,0,0,0,25,56.818181818182,14,0,0,20,195,10,39,20,985,21,28,0,0,27,2,9,0,0,2,0,0,0,0,0,0,15,0.0,20,16,31,44,26,29,61.702127659574,0,322,427,0,1.0898,89,0,34,0.0
Adam Wharton,1109771,Premier League 25/26,Premier League,Crystal Palace,7.0555555555556,27,0,11,0,5,5.9312769,823,1040,79.134615384615,357,466,228,32,11,45.833333333333,60,23,4,0,1,21,27.631578947368,26,4,97,50.520833333333,22,46.808510638298,2174,0.0,0,0,0,1,0,0,54,46.95652173913,35,0,2,22,341,14,93,49,1434,26,29,1,0,33,0,14,0,0,5,0,0,0,0,0,0,26,0.0,32,24,76,115,33,34,56.666666666667,1,411,629,2,1.336,134,3,27,0.0
Adam Wharton,1109771,Premier League 24/25,Premier League,Crystal Palace,6.965,20,0,5,0,2,2.17542074,534,679,78.645066273932,221,327,168,26,2,20.0,34,20,2,0,0,14,35.897435897436,13,5,57,49.137931034483,7,30.434782608696,1336,0.0,0,0,0,0,0,0,40,57.142857142857,27,0,0,13,215,10,71,42,913,21,12,0,0,27,0,3,0,0,0,0,0,0,0,0,0,16,0.0,26,10,39,70,21,14,41.176470588235,0,264,454,1,0.3707,102,0,20,0.0
