İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Dwight McNeil,935543,Premier League 23/24,Premier League,Everton,7.24,35,3,17,3,6,8.18164787,784,1001,78.321678321678,275,574,289,70,30,49.180327868852,44,22,2,0,0,65,28.384279475983,57,15,107,43.31983805668,16,44.444444444444,2897,5.2631578947368,0,0,0,0,0,0,46,46.464646464646,27,0,0,60,553,33,85,43,1757,33,18,3,0,31,4,20,1,0,11,0,0,0,0,0,0,33,0.0,69,61,229,99,39,27,61.363636363636,0,328,902,3,3.4411,177,7,35,0.0
Tim Iroegbunam,1085950,Premier League 25/26,Premier League,Everton,6.7809523809524,21,0,3,0,2,0.60829198,297,365,81.369863013699,124,173,76,6,8,30.769230769231,51,19,8,0,0,0,0.0,9,1,78,54.929577464789,13,48.148148148148,1128,0.0,0,0,1,0,0,0,8,53.333333333333,5,1,1,19,127,4,18,10,588,19,22,0,0,6,0,3,0,0,3,0,0,0,0,0,0,13,0.0,6,26,2,15,10,36,70.588235294118,0,140,225,0,0.4691,63,8,23,0.0
Tim Iroegbunam,1085950,Premier League 24/25,Premier League,Everton,6.6294117647059,17,0,0,0,1,0.13466588,115,155,74.193548387097,52,63,31,3,8,50.0,29,16,4,0,0,0,0.0,5,0,49,49.494949494949,11,73.333333333333,582,0.0,0,0,0,0,0,0,8,66.666666666667,11,0,1,18,83,7,12,4,311,12,15,0,0,9,0,2,0,0,0,0,0,0,0,0,0,5,0.0,3,16,1,12,16,14,48.275862068966,0,64,92,0,0.2376,51,0,18,0.0
Merlin Röhl,1064082,Premier League 25/26,Premier League,Everton,6.5090909090909,11,0,0,1,0,0.17880975,82,111,73.873873873874,39,43,25,5,3,30.0,18,2,0,0,0,2,50.0,7,0,24,43.636363636364,12,48.0,375,0.0,0,0,0,0,0,0,1,25.0,6,0,0,11,63,1,1,0,210,3,9,1,0,4,1,2,0,0,2,0,0,0,0,0,0,2,0.0,5,10,4,4,6,9,50.0,0,49,62,0,0.6411,20,2,12,0.0
Harrison Armstrong,1627560,Premier League 25/26,Premier League,Everton,6.64,10,0,0,1,0,0.20377204,145,184,78.804347826087,46,99,55,4,1,14.285714285714,13,4,0,0,0,0,0.0,5,2,28,56.0,6,46.153846153846,508,0.0,0,0,0,0,0,0,5,62.5,8,0,0,8,67,5,8,3,267,14,6,0,0,3,2,1,0,0,1,0,0,0,0,0,0,6,0.0,4,7,1,8,10,10,76.923076923077,0,51,133,0,0.7874,25,1,11,0.0
Harrison Armstrong,1627560,Premier League 24/25,Premier League,Everton,6.3,1,0,0,1,0,0.0034077,7,13,53.846153846154,4,3,3,1,1,100.0,0,0,1,0,0,0,0.0,1,0,3,33.333333333333,0,0.0,47,0.0,0,0,0,0,0,0,1,25.0,1,0,0,3,13,0,2,0,26,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,4,1,0,0.0,0,5,9,0,0.3658,2,0,3,0.0
Vitaliy Mykolenko,876643,Premier League 25/26,Premier League,Everton,6.7461538461538,26,0,1,0,1,2.30670203,750,946,79.281183932347,314,436,236,19,9,34.615384615385,37,26,5,0,0,19,25.675675675676,9,2,68,48.920863309353,37,52.857142857143,2330,0.0,0,0,0,0,0,0,39,30.0,112,1,0,8,382,9,96,40,1595,22,25,0,1,24,0,3,1,0,9,0,0,0,0,0,0,26,0.0,18,26,74,130,32,20,54.054054054054,0,376,570,0,0.2937,88,8,26,0.0
Vitaliy Mykolenko,876643,Premier League 24/25,Premier League,Everton,6.9914285714286,35,1,4,0,2,2.21460821,764,972,78.600823045267,346,447,229,25,8,47.058823529412,63,44,4,0,0,29,28.712871287129,14,1,103,60.233918128655,49,56.32183908046,3084,7.1428571428571,0,0,0,1,0,0,50,42.372881355932,135,0,2,11,383,3,117,53,1744,34,22,0,0,27,3,6,1,0,10,0,0,0,0,0,0,35,0.0,24,17,101,118,39,38,60.31746031746,0,415,658,1,0.4915,88,0,35,0.0
Vitaliy Mykolenko,876643,Premier League 23/24,Premier League,Everton,6.9642857142857,28,2,2,1,0,1.06092854,661,882,74.943310657596,329,345,158,13,18,62.068965517241,69,36,1,0,0,13,23.214285714286,26,5,96,57.831325301205,30,52.631578947368,2471,7.6923076923077,0,0,0,0,0,0,54,40.298507462687,82,0,0,11,360,2,89,36,1566,9,23,2,0,25,1,11,0,0,9,0,0,0,0,0,0,28,0.0,13,29,56,134,37,38,55.072463768116,0,406,532,0,1.513,142,11,28,0.0
Jarrad Branthwaite,979563,Premier League 25/26,Premier League,Everton,7.025,8,1,0,0,0,0.09595555,232,280,82.857142857143,105,127,58,2,0,0.0,8,8,1,0,0,0,0.0,5,2,9,47.368421052632,24,77.41935483871,512,20.0,0,0,1,0,0,0,16,50.0,28,0,1,1,65,0,31,17,365,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0.0,2,4,3,32,6,4,50.0,0,120,160,0,0.2882,19,0,8,0.0
