İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Jordan Barrera,1899902,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.7166666666667,6,1,0,2,0,0.3358216,72,86,83.720930232558,27,45,22,4,4,44.444444444444,4,0,1,0,0,3,33.333333333333,8,3,16,55.172413793103,3,42.857142857143,312,12.5,0,0,0,0,0,0,2,66.666666666667,1,0,0,4,36,0,4,1,146,8,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0.0,4,9,9,3,6,2,50.0,0,29,57,0,0.8999,16,0,6,0.0
Cristian Medina,1003010,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.3,4,0,0,0,0,0.05904861,96,113,84.955752212389,54,42,17,1,2,50.0,3,3,2,1,1,0,0.0,3,0,14,51.851851851852,1,33.333333333333,295,0.0,0,0,1,0,0,0,7,50.0,1,0,0,4,30,1,5,2,159,9,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0.0,1,4,1,14,9,2,66.666666666667,0,62,51,0,0.613,13,1,4,0.0
Santiago Rodríguez,975216,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.6833333333333,6,0,0,0,0,0.3910866,84,99,84.848484848485,39,45,24,3,6,66.666666666667,11,1,1,0,0,2,25.0,0,0,27,58.695652173913,2,66.666666666667,332,0.0,0,0,0,0,0,0,3,75.0,1,0,2,7,38,0,4,2,168,10,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0.0,3,9,8,4,6,3,27.272727272727,0,46,53,0,0.0,10,0,6,0.0
Santiago Rodríguez,975216,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,7.04,25,2,9,0,5,2.50188867,439,542,80.9963099631,108,331,175,36,23,53.488372093023,25,13,6,0,0,16,28.571428571429,28,10,89,52.352941176471,15,42.857142857143,1327,7.1428571428571,0,0,0,0,2,0,13,59.090909090909,8,0,0,20,220,3,24,12,892,41,22,0,0,19,2,9,0,0,1,0,0,0,0,0,0,14,0.0,36,43,56,22,16,18,72.0,0,128,414,1,1.7025,56,1,26,0.0
Edenilson,221636,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.8875,8,2,2,0,1,1.23559335,113,126,89.68253968254,58,55,24,6,4,66.666666666667,1,3,1,0,0,0,0.0,9,3,9,37.5,3,60.0,394,22.222222222222,0,0,0,0,1,0,3,50.0,3,0,0,2,28,2,10,6,174,4,5,0,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0.0,6,6,1,6,9,0,0.0,0,61,65,0,1.2326,15,1,8,0.0
Newton,1463909,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.6,5,0,0,0,0,0.02461705,144,158,91.139240506329,97,47,10,0,3,75.0,6,3,1,0,0,0,0.0,1,0,13,72.222222222222,1,20.0,325,0.0,0,0,0,0,0,0,5,62.5,12,0,0,0,17,0,5,2,199,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0.0,0,4,0,8,7,5,83.333333333333,0,104,54,0,0.0225,12,0,5,0.0
Newton,1463909,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.7541666666667,24,1,0,0,0,0.70268531,769,872,88.188073394495,404,365,125,3,7,50.0,31,19,5,0,0,3,37.5,18,5,47,37.903225806452,24,60.0,1507,5.5555555555556,0,0,0,0,0,0,45,57.692307692308,30,0,0,14,153,5,58,32,1088,9,43,2,0,13,1,7,0,0,4,0,0,0,0,0,0,16,0.0,3,14,8,78,19,18,58.064516129032,0,441,431,0,0.478,81,5,25,0.0
Lucas Villalba,1109864,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.82,5,1,0,0,0,0.15265108,20,31,64.516129032258,3,17,13,2,4,50.0,7,0,1,0,0,1,16.666666666667,2,1,11,47.826086956522,3,60.0,148,50.0,0,0,0,0,0,0,1,50.0,3,0,0,3,26,2,0,0,68,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,8,6,2,2,6,85.714285714286,0,8,23,0,0.0444,9,1,5,0.0
Kauan Toledo,1587971,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.9,1,0,1,0,1,0.2040143,7,7,100.0,3,4,3,1,3,100.0,0,0,1,0,0,2,100.0,0,0,5,71.428571428571,0,0.0,19,0.0,0,0,0,0,0,0,1,100.0,0,0,0,1,1,0,2,2,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,2,1,0,0,0.0,0,3,4,0,0.0,3,0,2,0.0
Huguinho,2030103,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.5,1,0,0,0,0,0.00204291,12,12,100.0,6,6,1,0,0,0.0,0,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,23,0.0,0,0,0,0,0,0,1,100.0,0,0,0,0,0,0,1,1,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,6,6,0,0.0193,1,0,1,0.0
