İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Pedro Ferreira,2026233,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.7,1,0,0,0,0,0.00338844,4,5,80.0,0,4,3,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,5,0,0.0,1,0,1,0.0
Pedro Ferreira,2026233,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.4,2,0,0,0,0,0.00447883,6,8,75.0,2,4,3,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,24,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0.0,0,2,6,0,0.0,1,0,2,0.0
Tetê,1900321,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0
Djhordney Ferreira,1884601,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.4,1,0,0,0,0,0.0056133,15,16,93.75,7,8,3,0,1,100.0,0,1,1,0,0,0,0.0,0,0,1,25.0,0,0.0,45,0.0,0,0,0,0,0,0,1,100.0,1,0,0,0,2,0,1,1,23,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0.0,0,7,9,0,0.0,3,0,1,0.0
Robert Arboleda,338937,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.98,5,0,0,0,0,0.13295573,164,180,91.111111111111,134,30,4,1,2,100.0,13,0,0,0,0,0,0.0,1,0,16,69.565217391304,8,66.666666666667,324,0.0,0,0,0,0,0,0,8,44.444444444444,27,0,0,0,20,0,7,5,233,1,5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0.0,1,2,0,18,2,10,76.923076923077,0,138,42,0,0.0227,19,1,6,0.0
Robert Arboleda,338937,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,7.1708333333333,24,3,0,2,0,0.1227542,1070,1172,91.296928327645,834,236,46,3,1,100.0,34,20,4,0,0,0,0.0,14,4,48,62.337662337662,49,62.820512820513,2055,21.428571428571,0,0,1,0,0,0,55,48.672566371681,149,0,1,1,112,1,58,31,1487,15,21,0,0,8,4,1,0,0,6,0,0,0,0,0,0,22,0.0,3,1,1,113,29,21,61.764705882353,0,878,294,2,1.6084,82,29,24,0.0
Robert Arboleda,338937,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.0148148148148,27,2,1,1,0,0.21371902,1457,1598,91.176470588235,1080,377,61,5,0,0.0,31,23,3,0,0,0,0.0,14,5,42,60.869565217391,63,67.741935483871,2254,14.285714285714,0,0,0,0,0,0,75,54.347826086957,97,1,2,0,146,0,42,25,1828,11,20,2,0,8,2,2,0,0,6,0,0,0,0,0,0,25,0.0,5,0,1,138,27,19,61.290322580645,0,1154,445,0,1.3641,86,0,27,0.0
Wendell,335033,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.68,5,0,1,0,1,0.33548039,188,207,90.821256038647,86,102,57,5,1,100.0,5,5,2,0,0,2,9.5238095238095,2,0,9,30.0,3,37.5,382,0.0,0,0,0,0,0,0,10,71.428571428571,11,0,1,1,45,0,7,6,291,3,15,0,0,6,0,1,0,0,1,0,0,0,0,0,0,4,0.0,5,1,21,14,2,3,60.0,0,92,115,0,0.0326,22,0,5,0.0
Wendell,335033,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.91875,16,0,1,0,1,0.7890506,331,377,87.798408488064,173,158,76,9,6,46.153846153846,20,11,0,0,0,9,26.470588235294,7,0,42,66.666666666667,12,63.157894736842,851,0.0,0,0,0,0,0,0,12,46.153846153846,30,0,0,2,96,1,24,14,608,16,13,0,0,3,1,3,0,0,2,0,0,0,0,0,0,11,0.0,9,13,34,26,5,15,75.0,0,187,190,0,0.3305,45,1,16,0.0
Alan Franco,875402,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.8875,8,0,0,0,0,0.13210377,361,406,88.916256157635,234,127,44,2,1,33.333333333333,8,5,2,0,0,0,0.0,2,0,10,40.0,14,63.636363636364,625,0.0,0,0,0,0,0,0,19,39.583333333333,32,0,0,1,51,0,23,14,482,1,7,0,0,5,0,0,0,0,1,0,0,0,0,0,0,8,0.0,2,3,1,48,5,4,50.0,0,248,158,0,0.1476,39,5,8,0.0
Alan Franco,875402,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.8071428571429,28,0,1,1,0,0.73422343,1257,1432,87.779329608939,897,360,80,5,16,72.727272727273,34,26,7,0,0,0,0.0,7,0,61,51.260504201681,41,60.294117647059,2289,0.0,0,0,0,2,0,0,63,43.75,124,0,3,7,207,3,100,45,1760,12,33,0,0,13,2,2,0,0,7,0,0,0,0,0,0,28,0.0,5,22,1,144,35,23,67.647058823529,0,979,453,0,1.1081,135,17,29,0.0
Alan Franco,875402,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.8703703703704,27,0,0,2,1,0.33843728,1474,1610,91.552795031056,1042,432,92,7,7,87.5,26,12,6,1,1,0,0.0,14,0,40,54.054054054054,44,53.012048192771,2201,0.0,0,0,0,0,0,0,100,62.893081761006,74,0,1,4,161,2,67,39,1828,7,18,0,1,12,1,6,0,0,7,0,0,0,0,0,0,25,0.0,7,8,2,159,27,14,53.846153846154,0,1103,509,0,1.0975,129,0,27,0.0
Enzo Díaz,932937,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.5571428571429,7,0,1,0,1,0.39123586,181,227,79.735682819383,74,107,52,4,3,33.333333333333,22,1,3,0,0,4,14.814814814815,5,0,35,53.846153846154,2,14.285714285714,517,0.0,0,0,0,0,0,0,7,53.846153846154,7,0,0,5,96,2,11,4,393,10,13,0,0,7,1,3,0,0,1,0,0,0,0,0,0,6,0.0,4,9,27,13,5,15,68.181818181818,0,93,134,0,0.1527,31,3,7,0.0
Enzo Díaz,932937,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.9666666666667,27,0,8,0,5,4.40533341,694,851,81.551116333725,285,409,213,36,12,41.379310344828,77,19,10,0,0,37,33.94495412844,14,3,125,50.607287449393,33,54.098360655738,1891,0.0,0,0,0,4,2,0,20,30.30303030303,56,1,0,31,341,3,70,36,1527,37,54,1,0,27,1,2,0,0,3,0,0,0,0,0,0,20,0.0,36,29,109,66,25,49,63.636363636364,0,331,520,1,0.4207,94,8,27,0.0
Rafael Tolói,82943,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,7.3333333333333,3,0,0,0,0,0.03214475,165,181,91.160220994475,117,48,12,0,0,0.0,8,4,2,0,0,0,0.0,2,1,9,50.0,6,85.714285714286,270,0.0,0,0,0,0,0,0,19,63.333333333333,18,0,0,0,19,0,14,9,219,1,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0,1,1,30,2,7,87.5,0,122,59,0,0.1224,14,2,3,0.0
Rafael Tolói,82943,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.9857142857143,7,0,0,0,0,0.04461839,234,279,83.870967741935,163,71,32,0,0,0.0,16,10,0,0,0,0,0.0,0,0,18,72.0,6,46.153846153846,501,0.0,0,0,0,0,0,0,19,47.5,36,0,1,1,52,1,15,7,367,2,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,6,0.0,0,1,1,40,6,9,56.25,0,178,101,0,0.0,22,4,7,0.0
Sabino,975118,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,7.2,9,1,0,0,0,0.2306876,392,457,85.776805251641,239,153,53,2,2,66.666666666667,19,10,0,0,0,2,33.333333333333,3,2,29,59.183673469388,24,58.536585365854,765,33.333333333333,0,0,0,0,0,0,27,40.298507462687,53,0,0,1,77,0,29,16,586,8,15,0,0,6,0,0,0,0,2,0,0,0,0,0,0,9,0.0,2,3,6,67,6,11,57.894736842105,0,257,200,1,0.0683,38,5,9,0.0
Sabino,975118,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,7.0933333333333,30,2,1,0,0,0.38153538,1126,1319,85.367702805155,647,479,171,7,9,69.230769230769,35,49,3,0,0,0,0.0,18,8,59,50.862068965517,62,55.855855855856,2308,11.111111111111,0,0,0,1,0,0,60,39.473684210526,157,0,1,5,234,4,104,47,1737,16,36,0,0,17,0,3,0,0,8,0,0,0,0,0,0,25,0.0,7,13,8,152,26,23,65.714285714286,0,714,605,4,1.6406,110,25,30,0.0
Sabino,975118,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.0615384615385,13,0,0,0,0,0.11472222,583,678,85.988200589971,413,171,54,4,3,60.0,19,14,3,0,0,1,16.666666666667,9,3,26,59.090909090909,34,62.962962962963,977,0.0,0,0,0,0,0,0,43,48.314606741573,61,0,1,1,116,0,58,32,854,5,11,0,0,5,0,3,0,0,3,0,0,0,0,0,0,11,0.0,4,5,6,89,11,15,78.947368421053,0,445,239,1,0.3912,41,0,13,0.0
Maik,2035326,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.675,4,0,0,0,0,0.3316393,102,137,74.452554744526,54,48,24,1,3,75.0,11,2,0,0,0,0,0.0,1,0,15,62.5,2,66.666666666667,342,0.0,0,0,0,0,0,0,8,42.105263157895,11,0,0,2,55,2,13,7,222,1,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0.0,1,4,5,19,3,7,63.636363636364,0,67,70,0,0.0161,23,1,4,0.0
Maik,2035326,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.9777777777778,9,2,1,0,2,0.74674797,219,293,74.744027303754,89,130,58,6,6,50.0,22,7,3,0,0,4,17.391304347826,3,2,35,56.451612903226,4,36.363636363636,608,66.666666666667,0,0,0,0,0,0,3,15.789473684211,11,0,0,8,136,3,17,5,513,7,10,0,0,4,0,0,0,0,2,0,0,0,0,0,0,8,0.0,6,12,23,19,9,13,59.090909090909,0,108,185,0,0.2226,24,1,9,0.0
Moreira,1175765,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.52,5,0,0,0,0,0.02577878,60,75,80.0,32,28,11,0,2,33.333333333333,6,3,0,0,0,0,0.0,1,1,11,50.0,1,100.0,196,0.0,0,0,0,0,0,0,3,42.857142857143,3,0,1,3,26,0,4,2,124,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,6,3,7,2,3,50.0,0,40,38,0,0.016,6,0,5,0.0
Lucas Ramon,797225,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,7.1166666666667,6,0,1,0,1,1.0405692,184,222,82.882882882883,80,104,46,4,8,57.142857142857,12,7,0,0,0,7,23.333333333333,3,1,31,68.888888888889,6,85.714285714286,521,0.0,0,0,0,0,0,0,1,10.0,23,0,0,2,90,1,11,5,386,11,2,0,0,4,1,0,0,0,2,0,0,0,0,0,0,6,0.0,4,14,30,10,4,8,66.666666666667,0,93,129,0,0.0632,20,0,6,0.0
Dória,243155,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.3,1,0,0,0,0,0.00068484,6,10,60.0,5,1,1,0,0,0.0,1,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,45,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,4,0,2,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,1,1,100.0,0,6,4,0,0.0,1,0,1,0.0
Nicolas Bosshardt,1892395,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,0.0,0,0,0,0,0,0.00014453,1,2,50.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,2,0,0.0,0,0,1,0.0
Nicolas Bosshardt,1892395,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.8,1,0,0,0,0,0.00200196,16,19,84.210526315789,10,6,2,0,2,66.666666666667,2,2,0,0,0,0,0.0,1,0,6,75.0,0,0.0,45,0.0,0,0,0,0,0,0,1,50.0,0,0,0,0,5,0,2,1,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,2,3,2,100.0,0,10,9,0,0.0146,3,1,1,0.0
Rafael,33132,Brasileiro Serie A 2026,Brasileirão Betano,São Paulo,6.84,10,0,0,0,0,0.00589662,151,222,68.018018018018,130,21,3,0,0,0.0,1,0,0,0,0,0,0.0,0,0,2,66.666666666667,2,100.0,900,0.0,0,0,0,0,0,0,30,30.0,9,0,1,0,71,0,7,4,291,1,0,0,0,1,0,0,0,25,3,0,3,3,3,5,0,10,0.0,0,0,0,100,7,0,0.0,0,145,77,0,0.0,51,0,10,1.3302
Rafael,33132,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,7.1028571428571,35,0,0,0,0,0.0200315,490,746,65.683646112601,430,60,11,0,1,100.0,1,0,3,0,0,0,0.0,0,0,4,57.142857142857,13,100.0,3150,0.0,0,0,0,0,0,0,112,30.769230769231,33,1,1,1,262,0,38,21,1041,6,0,0,0,2,0,0,0,112,12,0,19,7,6,16,0,35,0.0,0,1,0,364,38,1,100.0,0,477,269,2,0.0,215,0,35,10.3811
Rafael,33132,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.064,25,0,0,0,0,0.02530588,451,573,78.708551483421,395,56,11,0,0,0.0,0,0,1,0,0,0,0.0,0,0,2,66.666666666667,5,100.0,2250,0.0,0,0,0,0,0,0,113,48.706896551724,12,1,0,0,122,0,41,31,776,2,0,0,0,1,0,0,0,67,8,0,7,3,3,16,1,25,0.0,0,0,0,232,27,0,0.0,0,425,148,1,0.0,150,0,25,-2.7769
Young,1116957,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.5666666666667,3,0,0,0,0,0.00067994,36,53,67.924528301887,32,4,1,0,1,100.0,0,0,0,0,0,0,0.0,0,0,1,100.0,1,100.0,270,0.0,0,0,0,0,0,0,7,30.434782608696,2,1,0,0,18,0,1,1,82,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,3,0.0,0,1,0,23,9,0,0.0,0,37,16,0,0.0,18,0,3,-0.891
Alisson,291723,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.8322580645161,31,0,1,1,1,0.89794469,1122,1268,88.485804416404,517,605,231,17,4,40.0,33,13,6,0,0,6,20.0,18,7,70,53.435114503817,14,34.146341463415,1957,0.0,0,0,0,0,2,0,73,66.363636363636,28,0,2,9,203,4,93,59,1523,33,20,0,0,30,2,8,0,0,3,0,0,0,0,0,0,21,0.0,17,10,30,110,25,21,63.636363636364,0,547,721,0,1.0471,99,8,31,0.0
Alisson,291723,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.1095238095238,21,1,2,0,2,0.94760749,1176,1286,91.44634525661,561,618,238,14,16,59.259259259259,29,16,5,0,0,3,20.0,12,5,77,53.846153846154,7,50.0,1615,8.3333333333333,0,0,0,0,1,0,96,71.641791044776,13,0,0,12,163,7,125,97,1504,32,26,0,0,19,0,5,0,0,4,0,0,0,0,0,0,19,0.0,14,27,15,134,17,19,65.51724137931,0,598,703,1,0.572,102,0,21,0.0
Rodrigo Nestor,905461,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.76,25,0,2,2,2,1.55198948,413,478,86.401673640167,201,223,101,15,7,29.166666666667,15,11,3,1,1,11,18.64406779661,17,8,33,40.740740740741,4,80.0,990,0.0,0,0,1,0,1,0,15,53.571428571429,4,0,0,11,162,10,22,11,698,11,12,0,0,10,4,3,0,0,2,0,0,0,0,0,0,10,0.0,15,24,59,28,11,9,60.0,0,220,317,0,1.1471,54,0,25,0.0
Michel Araújo,924857,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.755,20,0,3,2,1,1.00135244,404,462,87.445887445887,201,209,87,14,21,63.636363636364,27,7,4,0,0,6,26.086956521739,13,3,63,48.837209302326,16,55.172413793103,878,0.0,0,0,0,0,0,0,15,53.571428571429,12,0,0,19,131,4,29,21,708,16,15,0,0,21,0,5,0,0,0,0,0,0,0,0,0,9,0.0,14,33,23,28,12,18,66.666666666667,0,222,263,0,1.1851,61,0,20,0.0
Luiz Gustavo,29735,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.9583333333333,12,1,2,0,0,0.50549329,300,335,89.55223880597,144,156,69,5,3,50.0,23,12,0,0,0,3,60.0,8,2,38,55.072463768116,8,50.0,781,12.5,0,0,0,0,0,0,10,58.823529411765,25,0,1,5,53,2,6,1,459,12,17,1,0,6,0,1,0,0,3,0,0,0,0,0,0,9,0.0,5,6,5,17,12,14,60.869565217391,0,157,178,0,0.4953,30,6,12,0.0
Luiz Gustavo,29735,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.025,28,2,2,2,1,0.81323926,1403,1528,91.819371727749,741,664,244,14,11,50.0,42,29,3,0,0,2,20.0,30,13,80,52.287581699346,14,51.851851851852,2144,6.6666666666667,0,0,0,0,0,0,97,68.30985915493,17,0,1,14,191,9,79,46,1813,27,34,2,0,15,0,6,0,0,5,0,0,0,0,0,0,24,0.0,14,22,10,142,30,26,61.904761904762,0,780,758,1,1.2699,105,0,28,0.0
Ruan,914487,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.95,8,0,0,0,0,0.05974161,393,430,91.395348837209,277,116,19,1,1,100.0,13,6,1,0,0,0,0.0,3,0,15,55.555555555556,22,64.705882352941,719,0.0,0,0,0,0,0,0,18,56.25,31,0,0,0,42,0,10,7,507,1,10,0,1,3,0,1,0,0,2,0,0,0,0,0,0,8,0.0,1,1,0,32,10,11,84.615384615385,0,300,130,1,0.0797,25,0,8,0.0
Rodriguinho,1200730,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,6.8117647058824,17,0,0,0,0,0.87960757,306,361,84.764542936288,74,232,118,13,22,64.705882352941,15,4,5,0,0,8,33.333333333333,22,5,41,41.836734693878,6,42.857142857143,740,0.0,0,0,0,0,2,0,6,60.0,5,0,0,19,122,3,10,6,542,4,16,1,0,11,3,10,0,0,1,0,0,0,0,0,0,8,0.0,13,34,24,10,11,10,66.666666666667,0,86,275,0,1.1832,26,2,18,0.0
Rodriguinho,1200730,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.6,4,0,0,1,0,0.07661499,27,31,87.096774193548,16,12,6,1,0,0.0,4,1,0,0,0,1,33.333333333333,3,1,6,50.0,0,0.0,67,0.0,0,0,0,0,0,0,1,50.0,4,0,0,2,13,0,0,0,62,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,3,2,1,2,50.0,0,20,14,0,0.4622,3,0,4,0.0
Nahuel Ferraresi,881215,Brasileiro Serie A 2025,Brasileirão Betano,São Paulo,7.0916666666667,24,0,3,0,3,1.4059954,917,1079,84.98609823911,497,420,186,19,13,65.0,75,28,3,0,0,6,22.222222222222,9,1,114,60.31746031746,34,62.962962962963,1799,0.0,0,0,0,0,0,0,54,47.787610619469,82,0,0,8,224,4,86,36,1492,29,34,0,2,27,1,3,0,0,6,0,0,0,0,0,0,19,0.0,19,20,27,113,26,52,69.333333333333,0,556,523,2,0.4837,104,8,24,0.0
Nahuel Ferraresi,881215,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,7.1285714285714,14,1,2,0,1,0.38712873,525,589,89.134125636672,352,176,57,6,6,85.714285714286,21,8,2,0,0,3,30.0,8,2,31,57.407407407407,14,48.275862068966,906,12.5,0,0,0,0,0,0,40,64.516129032258,41,0,0,0,82,1,37,25,757,4,10,1,0,13,0,3,0,0,3,0,0,0,0,0,0,9,0.0,6,7,10,62,12,18,85.714285714286,0,386,213,3,0.3779,45,0,14,0.0
Erick,895650,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.9470588235294,17,1,3,0,2,1.82993904,221,274,80.656934306569,59,173,102,27,29,60.416666666667,11,4,3,0,0,11,30.555555555556,13,4,54,54.545454545455,4,44.444444444444,649,7.6923076923077,0,0,0,1,0,0,10,62.5,5,0,1,14,127,2,25,15,462,15,11,0,0,2,0,3,0,0,0,0,0,0,0,0,0,6,0.0,27,48,36,16,12,6,54.545454545455,0,69,241,0,0.6331,26,0,19,0.0
Igor Vinícius,840119,Brasileirão Betano 2024,Brasileirão Betano,São Paulo,6.8566666666667,30,0,5,3,2,2.66543748,1316,1477,89.099526066351,641,707,300,33,22,41.509433962264,66,18,5,0,1,32,28.571428571429,6,1,124,56.108597285068,13,35.135135135135,2473,0.0,0,0,0,1,0,0,33,50.0,31,0,1,22,365,9,68,43,2160,36,18,1,1,26,2,2,0,0,4,0,0,0,0,0,0,29,0.0,33,53,112,66,30,36,54.545454545455,1,708,881,1,0.9062,130,0,30,0.0
