İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Ben Mee,137774,Championship 25/26,Championship,Sheffield United,6.78,15,0,1,0,1,0.69966797,469,599,78.297161936561,278,191,62,3,0,0.0,8,14,2,0,0,3,37.5,6,0,14,58.333333333333,63,68.478260869565,1254,0.0,0,0,0,0,0,0,34,32.075471698113,109,0,2,3,150,1,69,25,804,6,5,0,0,2,0,1,0,0,4,0,0,0,0,0,0,14,0.0,3,1,8,106,18,5,62.5,0,309,290,0,0.5749,40,6,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Burrows,897565,Championship 25/26,Championship,Sheffield United,6.75,38,4,7,2,4,5.07382529,986,1303,75.67152724482,414,572,309,44,14,46.666666666667,52,24,2,0,0,39,24.074074074074,30,9,97,61.392405063291,30,45.454545454545,2561,13.333333333333,1,0,0,0,1,0,67,30.18018018018,96,2,2,10,550,3,136,44,2099,32,16,1,0,21,2,10,0,0,2,0,0,0,0,0,0,26,0.0,44,30,162,222,44,22,42.307692307692,0,481,822,1,2.6813,135,3,39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Bindon,1514870,Championship 25/26,Championship,Sheffield United,6.9086956521739,23,1,1,1,0,0.31489975,1053,1219,86.382280557834,755,298,77,5,2,50.0,32,34,1,0,0,0,0.0,12,3,47,59.493670886076,83,62.406015037594,1971,8.3333333333333,0,0,0,1,0,0,52,35.616438356164,171,0,1,5,186,1,52,21,1579,13,21,0,1,8,3,3,0,0,3,0,0,0,0,0,0,22,0.0,5,4,1,146,31,24,75.0,0,805,414,2,1.0085,87,18,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Fuhr Hjelde,1097848,Championship 25/26,Championship,Sheffield United,6.8,6,0,0,0,0,0.0322763,54,61,88.524590163934,37,17,5,0,0,0.0,2,2,0,0,0,0,0.0,0,0,3,50.0,4,100.0,124,0.0,0,0,0,0,0,0,2,33.333333333333,11,0,0,0,14,0,4,2,93,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,6,1,2,100.0,0,41,20,0,0.0,8,2,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark McGuinness,988343,Championship 25/26,Championship,Sheffield United,6.7,20,1,0,1,0,0.25017189,565,669,84.454409566517,374,191,48,2,4,100.0,8,17,3,0,0,0,0.0,19,8,17,54.838709677419,75,68.807339449541,1415,5.2631578947368,0,0,0,1,0,0,29,40.277777777778,132,0,0,3,119,0,39,17,912,7,12,0,0,1,3,4,0,0,2,0,0,0,0,0,0,16,0.0,2,4,2,72,24,4,50.0,0,399,270,0,1.3965,29,7,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Shackleton,943652,Championship 25/26,Championship,Sheffield United,6.65,2,0,0,0,0,0.00317262,2,3,66.666666666667,1,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,33.333333333333,21,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,2,0,0.0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Femi Seriki,966458,Championship 25/26,Championship,Sheffield United,6.8333333333333,33,1,9,0,4,4.7912792,749,937,79.935965848453,338,411,227,32,41,43.157894736842,73,25,5,1,1,18,26.865671641791,8,2,174,57.8073089701,31,44.927536231884,2248,12.5,0,0,0,0,0,0,31,29.807692307692,50,1,1,31,467,4,53,16,1793,60,26,0,0,18,2,4,0,0,4,0,0,0,0,0,0,25,0.0,32,95,67,104,34,59,80.821917808219,0,388,549,1,0.3281,106,3,33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam McCallum,952461,Championship 25/26,Championship,Sheffield United,7.065,20,1,4,2,1,3.2793623,342,512,66.796875,143,199,100,28,6,46.153846153846,26,28,2,0,0,25,28.409090909091,18,8,55,71.428571428571,50,62.5,1216,5.5555555555556,0,0,0,0,1,0,42,38.888888888889,53,0,0,3,326,4,50,24,978,24,6,1,0,7,1,7,0,0,1,0,0,0,0,0,0,15,0.0,28,13,88,108,17,13,50.0,0,167,345,2,1.3583,57,9,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Cooper,896209,Championship 25/26,Championship,Sheffield United,6.8764705882353,34,0,0,0,0,0.13384441,564,1067,52.858481724461,396,168,75,0,0,0.0,0,0,0,0,0,0,0.0,0,0,8,80.0,15,88.235294117647,3015,0.0,0,0,0,1,0,0,204,28.977272727273,34,1,1,0,513,0,81,32,1380,8,1,0,0,1,0,0,0,93,8,0,13,21,20,37,1,34,0.0,0,0,0,704,45,0,0.0,0,424,643,1,0.0,315,0,34,-6.7544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Davies,288997,Championship 25/26,Championship,Sheffield United,6.5875,8,0,0,0,0,0.01591,139,235,59.148936170213,101,38,14,1,0,0.0,0,0,1,0,0,0,0.0,0,0,2,50.0,3,100.0,675,0.0,0,0,0,1,0,0,50,34.246575342466,8,2,1,0,99,0,6,1,308,2,1,0,0,1,0,0,0,20,1,0,3,3,3,6,1,7,0.0,1,0,0,146,13,0,0.0,0,103,132,0,0.0,73,0,8,0.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
