İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Eiran Cashin,998928,Championship 25/26,Championship,Blackburn Rovers,7.0583333333333,24,1,1,2,1,1.17168628,683,921,74.158523344191,376,307,127,10,5,41.666666666667,63,25,6,0,0,5,18.518518518519,20,2,72,65.454545454545,112,67.469879518072,1596,5.0,0,0,0,0,0,0,43,29.655172413793,133,1,1,3,344,3,76,34,1471,4,16,1,1,14,0,5,0,0,3,0,0,0,0,0,0,16,0.0,10,12,27,145,23,41,65.079365079365,0,431,490,0,1.3149,83,11,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewis Miller,943634,Championship 25/26,Championship,Blackburn Rovers,6.9448275862069,29,2,2,2,2,1.03110256,644,892,72.19730941704,363,281,130,9,10,45.454545454545,56,41,3,0,0,5,13.157894736842,18,3,106,63.095238095238,71,59.663865546218,2154,11.111111111111,0,0,0,0,0,0,39,32.231404958678,102,0,1,19,499,2,62,24,1662,41,25,0,0,8,0,1,0,0,6,0,0,0,0,0,0,23,0.0,9,22,38,121,31,34,60.714285714286,0,434,458,1,1.2607,92,22,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuri Ribeiro,357730,Championship 25/26,Championship,Blackburn Rovers,6.76875,16,0,2,1,1,1.05838804,309,435,71.034482758621,138,171,92,12,1,12.5,22,9,2,0,0,10,22.222222222222,4,1,40,59.701492537313,22,56.410256410256,1109,0.0,0,0,0,0,0,0,12,24.489795918367,38,0,0,5,196,1,32,11,729,17,11,0,0,4,1,1,0,0,1,0,0,0,0,0,0,13,0.0,12,8,45,49,13,15,68.181818181818,0,178,257,0,0.1967,43,5,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean McLoughlin,891514,Championship 25/26,Championship,Blackburn Rovers,6.9435897435897,39,0,1,2,0,0.69597993,1347,1743,77.280550774527,885,462,178,10,12,80.0,53,72,9,1,1,2,16.666666666667,25,2,90,62.068965517241,182,61.073825503356,3461,0.0,0,0,0,1,0,0,107,33.542319749216,311,0,1,7,481,2,170,67,2530,25,23,0,0,22,1,10,0,0,11,0,0,0,0,0,0,39,0.0,10,15,12,319,43,34,64.150943396226,0,1003,740,1,1.539,150,34,39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor O'Riordan,1133480,Championship 25/26,Championship,Blackburn Rovers,6.52,5,0,1,0,0,0.35602461,116,153,75.816993464052,90,26,11,2,0,0.0,8,2,2,0,0,1,100.0,1,0,9,69.230769230769,16,57.142857142857,339,0.0,0,0,0,0,0,0,9,34.615384615385,20,0,0,1,42,0,11,3,202,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2,0,1,26,7,3,37.5,0,102,51,0,0.0403,10,1,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Pickering,845571,Championship 25/26,Championship,Blackburn Rovers,6.5153846153846,13,0,0,1,0,0.30615864,134,208,64.423076923077,56,78,38,7,0,0.0,6,1,1,0,0,6,22.222222222222,6,2,10,43.478260869565,22,55.0,640,0.0,0,0,0,1,1,0,9,27.272727272727,35,0,0,2,115,1,36,5,343,5,9,0,0,2,0,2,0,0,1,0,0,0,0,0,0,7,0.0,7,1,27,33,9,4,66.666666666667,0,82,126,0,0.8494,18,0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Carter,970437,Championship 25/26,Championship,Blackburn Rovers,6.95,10,2,0,0,0,0.17924059,276,380,72.631578947368,178,98,46,3,1,50.0,7,9,4,0,0,0,0.0,5,3,8,36.363636363636,20,58.823529411765,791,40.0,0,0,0,0,0,0,30,31.578947368421,73,1,0,2,126,0,53,20,565,1,9,0,0,2,0,1,0,0,2,0,0,0,0,0,0,10,0.0,3,2,2,95,7,4,57.142857142857,0,200,180,0,0.5668,34,5,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Atcheson,1481356,Championship 25/26,Championship,Blackburn Rovers,6.7333333333333,9,0,0,0,0,0.15457468,162,248,65.322580645161,72,90,42,6,5,83.333333333333,12,9,2,0,0,1,33.333333333333,9,1,17,45.945945945946,26,68.421052631579,635,0.0,0,0,0,0,0,0,13,21.311475409836,42,0,0,3,109,1,33,8,386,0,11,0,0,5,0,4,0,0,3,0,0,0,0,0,0,6,0.0,6,6,3,61,9,10,83.333333333333,0,97,151,0,0.6666,26,5,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Wharton,845723,Championship 25/26,Championship,Blackburn Rovers,6.7727272727273,11,0,0,1,0,0.13572284,262,337,77.744807121662,191,71,21,2,1,100.0,8,13,2,0,0,1,100.0,7,3,15,65.217391304348,42,59.154929577465,800,0.0,0,0,0,0,0,0,13,31.707317073171,64,0,0,0,79,0,14,8,469,6,7,0,0,2,1,2,0,0,2,0,0,0,0,0,0,9,0.0,2,1,1,41,12,4,50.0,0,213,124,0,0.5806,28,6,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Litherland,1424936,Championship 25/26,Championship,Blackburn Rovers,6.6,4,0,1,1,0,0.32693636,78,115,67.826086956522,34,44,24,2,1,25.0,6,0,0,0,0,3,30.0,6,4,8,34.782608695652,2,28.571428571429,312,0.0,0,0,0,0,0,0,2,11.764705882353,2,0,0,3,61,4,10,2,173,1,3,0,0,6,0,0,0,0,2,0,0,0,0,0,0,4,0.0,2,4,10,17,2,6,100.0,0,41,74,0,0.4625,11,1,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Pratt,1093242,Championship 25/26,Championship,Blackburn Rovers,6.49,10,0,1,0,1,0.08562404,241,337,71.513353115727,138,103,28,2,0,0.0,10,7,1,0,0,1,50.0,1,0,12,63.157894736842,16,28.571428571429,810,0.0,0,0,0,0,0,0,25,34.246575342466,48,0,0,2,134,0,35,11,520,2,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0.0,2,0,2,73,9,4,40.0,0,163,174,0,0.042,21,6,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balázs Tóth,851309,Championship 25/26,Championship,Blackburn Rovers,6.7137931034483,29,0,0,0,0,0.06657513,423,829,51.02533172497,322,101,36,1,0,0.0,2,0,0,0,0,0,0.0,0,0,4,100.0,9,69.230769230769,2609,0.0,0,0,0,0,0,0,143,26.383763837638,31,0,3,0,415,0,82,46,1086,3,0,0,0,0,0,0,0,80,8,0,21,20,18,13,2,29,0.0,1,0,1,542,36,2,100.0,0,378,451,0,0.0,243,0,29,-3.2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aynsley Pears,903166,Championship 25/26,Championship,Blackburn Rovers,6.5076923076923,13,0,0,0,0,0.01346555,201,363,55.371900826446,148,53,13,0,0,0.0,0,0,1,0,0,0,0.0,0,0,2,100.0,2,66.666666666667,1091,0.0,0,0,0,0,0,0,69,30.263157894737,15,0,0,0,164,0,16,5,452,2,0,0,0,0,0,0,0,21,3,0,9,5,5,8,0,12,0.0,0,0,0,228,13,0,0.0,0,169,194,0,0.0,87,0,13,-1.5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
