İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Flávio,839521,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.6210526315789,19,0,1,1,1,0.78197389,634,724,87.569060773481,313,321,133,6,5,41.666666666667,22,18,5,0,0,2,33.333333333333,8,1,34,31.775700934579,17,38.636363636364,1625,0.0,0,0,0,0,0,0,25,59.52380952381,29,0,0,6,126,8,31,19,925,7,33,0,0,28,2,4,0,0,4,0,0,0,0,0,0,19,0.0,6,12,6,42,21,14,63.636363636364,0,343,381,0,0.5632,79,6,19,0.0
Flávio,839521,Saudi Pro League 24/25,Saudi Pro League,Al-Taawoun,6.9181818181818,11,0,1,0,1,0.0,424,482,87.966804979253,190,237,96,9,9,75.0,32,14,4,0,1,3,25.0,4,3,50,47.619047619048,7,36.842105263158,862,0.0,0,0,0,1,0,0,18,69.230769230769,5,0,1,9,95,7,22,12,643,9,22,0,0,21,2,1,0,0,3,0,0,0,0,0,0,11,0.0,9,12,12,26,8,25,78.125,1,202,292,0,0.0,50,0,11,0.0
Flávio,839521,Saudi Pro League 23/24,Saudi Pro League,Al-Taawoun,7.075,32,1,4,4,3,0.0,1440,1616,89.108910891089,621,827,374,29,7,58.333333333333,89,24,8,0,0,8,27.586206896552,28,7,122,48.412698412698,26,55.31914893617,2861,3.5714285714286,0,0,0,1,0,0,102,77.862595419847,32,0,1,23,273,18,84,53,2079,26,53,1,0,51,10,7,0,0,9,0,0,0,0,0,0,32,0.0,29,12,29,131,33,58,65.168539325843,0,680,965,0,0.0,184,0,32,0.0
Victor Hugo,1395634,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.6625,16,0,1,0,0,0.48313887,323,370,87.297297297297,175,148,72,6,3,33.333333333333,16,10,4,0,0,1,12.5,6,3,37,53.623188405797,3,37.5,863,0.0,0,0,0,0,0,0,16,57.142857142857,13,0,1,10,86,1,22,14,506,18,14,0,0,3,0,1,0,0,1,0,0,0,0,0,0,10,0.0,6,9,8,28,11,6,37.5,0,191,179,0,0.4688,45,2,16,0.0
Abduleallah Hawsawi,1533745,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.5555555555556,9,0,0,0,0,0.08710551,87,103,84.466019417476,37,50,20,1,1,20.0,6,1,2,0,0,0,0.0,0,0,8,42.105263157895,1,33.333333333333,219,0.0,0,0,0,0,0,0,6,50.0,1,0,0,3,28,0,1,0,132,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,5,2,12,5,3,50.0,0,41,62,0,0.0,12,0,10,0.0
Abdulmalik Al Harbi,1968481,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.55,2,0,0,0,0,0.00386,7,7,100.0,3,4,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,22,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,3,4,0,0.0,1,0,2,0.0
Abdulmalik Al Harbi,1968481,Saudi Pro League 24/25,Saudi Pro League,Al-Taawoun,6.25,2,0,0,1,0,0.0,34,39,87.179487179487,25,10,2,2,0,0.0,1,0,1,0,0,1,50.0,1,0,3,33.333333333333,0,0.0,60,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,12,0,1,0,52,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2,2,1,1,1,100.0,0,26,15,0,0.0,2,0,2,0.0
Andrei Girotto,794836,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,7.1875,16,2,0,0,0,0.13928991,651,728,89.423076923077,419,232,66,0,2,100.0,19,11,4,0,0,1,25.0,8,2,26,57.777777777778,25,71.428571428571,1391,25.0,0,0,0,1,0,0,56,49.557522123894,113,0,1,1,85,0,62,36,940,5,10,0,0,8,0,1,0,0,3,0,0,0,0,0,0,16,0.0,0,2,4,113,22,8,42.105263157895,0,444,284,4,0.4553,42,17,16,0.0
Andrei Girotto,794836,Saudi Pro League 24/25,Saudi Pro League,Al-Taawoun,6.9413793103448,29,1,1,2,0,0.0,1169,1358,86.082474226804,828,343,120,7,1,33.333333333333,59,26,5,1,1,2,40.0,13,3,70,50.724637681159,44,64.705882352941,2317,7.6923076923077,0,0,0,0,0,0,92,44.444444444444,110,0,0,3,215,0,115,61,1676,11,30,0,1,34,0,4,0,0,9,0,0,0,0,0,0,27,0.0,7,3,5,207,27,39,66.101694915254,0,893,470,1,0.0,91,0,29,0.0
Andrei Girotto,794836,Saudi Pro League 23/24,Saudi Pro League,Al-Taawoun,7.2714285714286,28,1,2,2,1,0.0,1457,1657,87.929993964997,878,580,202,9,1,20.0,58,43,4,0,0,1,20.0,34,6,71,55.905511811024,59,56.730769230769,2520,2.9411764705882,0,0,0,2,0,0,139,54.724409448819,121,1,0,7,232,3,150,80,2056,15,30,2,1,20,0,9,0,0,9,0,0,0,0,0,0,28,0.0,9,5,5,254,31,43,74.137931034483,0,939,723,5,0.0,109,0,28,0.0
Bassam Al-Hurayji,1085357,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.6666666666667,12,1,0,0,0,0.5085212,156,199,78.391959798995,65,91,48,1,5,55.555555555556,11,6,1,0,0,1,11.111111111111,2,1,26,48.148148148148,10,52.631578947368,504,50.0,0,0,0,1,0,0,9,37.5,13,0,0,6,72,3,12,6,321,10,5,0,0,13,0,1,0,0,0,0,0,0,0,0,0,4,0.0,1,9,9,24,5,6,54.545454545455,0,78,121,0,0.3503,19,0,12,0.0
Qasim Lajami,818668,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.9090909090909,11,0,0,0,0,0.232053,396,434,91.244239631336,306,90,19,3,1,100.0,17,15,1,0,0,0,0.0,3,1,21,77.777777777778,14,60.869565217391,881,0.0,0,0,0,0,0,0,29,56.862745098039,59,0,1,2,65,0,31,17,594,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,10,0.0,2,1,1,51,15,9,52.941176470588,0,318,116,1,0.1377,31,6,12,0.0
Moustapha Sémbène,1927680,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.6,4,0,0,0,0,0.01071566,94,112,83.928571428571,68,26,10,0,2,100.0,3,1,2,0,0,0,0.0,0,0,6,75.0,3,33.333333333333,181,0.0,0,0,0,1,0,0,5,29.411764705882,18,0,0,0,21,0,8,4,146,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,2,0,17,3,2,66.666666666667,0,75,37,0,0.0,11,3,4,0.0
Mohammed Mahzari,1092809,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.8961538461538,26,1,2,4,1,2.15090901,1032,1182,87.309644670051,477,555,260,21,11,52.380952380952,87,34,4,0,0,12,24.0,9,4,135,65.853658536585,14,34.146341463415,2313,11.111111111111,0,0,0,1,0,0,48,47.058823529412,56,1,1,19,276,5,54,36,1795,37,17,0,0,24,0,3,0,0,6,0,0,0,0,0,0,26,0.0,21,21,50,102,33,56,64.367816091954,0,532,650,2,1.1821,157,4,26,0.0
Mohammed Mahzari,1092809,Saudi Pro League 24/25,Saudi Pro League,Al-Taawoun,6.7285714285714,14,0,1,0,2,0.0,497,549,90.528233151184,266,232,93,7,6,46.153846153846,33,20,4,0,1,1,5.5555555555556,0,0,44,48.351648351648,5,38.461538461538,1052,0.0,0,0,0,1,0,0,25,64.102564102564,26,0,3,4,98,4,18,9,811,5,15,0,0,22,2,0,0,0,2,0,0,0,0,0,0,12,0.0,7,13,18,39,17,22,66.666666666667,1,286,281,1,0.0,55,0,15,0.0
Mohammed Mahzari,1092809,Saudi Pro League 23/24,Saudi Pro League,Al-Taawoun,6.7333333333333,15,0,1,0,0,0.0,276,297,92.929292929293,133,144,55,5,2,100.0,14,2,0,0,0,1,33.333333333333,0,0,24,58.536585365854,2,33.333333333333,470,0.0,0,0,0,0,0,0,5,41.666666666667,5,0,0,0,29,0,8,5,358,8,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0.0,5,2,3,12,3,10,71.428571428571,0,141,159,0,0.0,18,0,18,0.0
