İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Rakan Al Kabi,2396975,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,3,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0
Bart Schenkeveld,99150,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.6,18,0,2,0,2,0.06834599,550,602,91.362126245847,427,123,24,3,3,100.0,15,17,5,0,0,0,0.0,6,0,31,60.78431372549,25,71.428571428571,1444,0.0,0,0,0,0,0,0,14,45.161290322581,53,0,1,2,58,1,24,13,752,13,17,0,0,1,0,2,0,0,1,0,0,0,0,0,0,18,0.0,3,3,0,31,27,14,93.333333333333,0,443,159,0,0.2157,35,15,18,0.0
Pedro Rebocho,190139,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7653846153846,26,0,4,0,5,2.35724494,1089,1241,87.751813053989,508,581,274,27,18,47.368421052632,32,33,4,0,0,11,18.333333333333,8,0,69,54.761904761905,22,52.380952380952,2328,0.0,0,0,0,0,0,0,50,53.763440860215,60,0,0,12,285,10,92,50,1756,19,17,0,0,10,6,8,0,0,3,0,0,0,0,0,0,26,0.0,27,38,60,93,44,20,62.5,0,542,699,0,0.2646,154,5,26,0.0
Pedro Rebocho,190139,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,7.0787878787879,33,0,8,1,7,0.0,1318,1519,86.767610269914,655,679,333,35,37,63.793103448276,52,34,3,0,0,16,19.047619047619,8,2,121,63.350785340314,31,45.588235294118,2951,0.0,0,0,1,0,1,0,81,61.832061068702,79,1,0,20,386,5,146,81,2232,32,13,0,0,16,3,4,0,0,6,0,0,0,0,0,0,33,0.0,35,58,84,131,54,34,65.384615384615,0,723,880,4,0.0,160,0,33,0.0
Pedro Rebocho,190139,Saudi Pro League 23/24,Saudi Pro League,Al-Khaleej,7.1411764705882,34,0,6,0,3,0.0,1311,1543,84.964355152301,660,698,330,53,33,67.34693877551,53,35,2,0,0,47,28.313253012048,10,2,114,61.621621621622,23,54.761904761905,2992,0.0,0,0,0,0,2,0,89,63.571428571429,57,0,1,16,453,7,119,66,2309,28,18,0,0,22,0,5,0,0,7,0,0,0,0,0,0,34,0.0,53,49,166,140,45,32,60.377358490566,0,748,961,7,0.0,161,0,34,0.0
Abdullah Al-Hafith,160901,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.69375,16,0,1,2,1,0.5384815,408,456,89.473684210526,273,135,45,2,0,0.0,13,8,1,0,0,0,0.0,6,2,17,53.125,27,61.363636363636,773,0.0,0,0,0,0,0,0,23,56.09756097561,43,0,1,4,56,0,33,18,560,4,6,0,0,5,1,2,0,0,1,0,0,0,0,0,0,7,0.0,2,1,0,41,16,7,53.846153846154,0,285,171,0,0.3927,29,5,18,0.0
Saeed Al Hamsal,818563,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.4583333333333,24,0,1,1,1,0.40607892,501,635,78.897637795276,274,227,107,7,5,26.315789473684,71,19,6,0,0,5,13.157894736842,6,0,96,53.631284916201,6,30.0,1947,0.0,0,0,0,2,0,0,28,36.363636363636,69,1,0,7,235,4,43,17,1121,20,28,0,0,36,0,2,0,0,3,0,0,0,0,0,0,24,0.0,7,19,38,77,35,45,63.380281690141,0,325,310,0,0.5405,79,8,24,0.0
Saeed Al Hamsal,818563,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,6.5793103448276,29,0,0,0,0,0.0,720,908,79.295154185022,401,329,147,6,16,38.095238095238,75,29,8,1,1,10,14.705882352941,3,1,125,51.229508196721,13,33.333333333333,2371,0.0,0,0,0,1,0,0,39,39.0,51,0,2,15,373,6,68,29,1576,35,35,0,1,45,2,0,0,0,5,0,0,0,0,0,0,28,0.0,6,42,68,100,37,50,66.666666666667,0,481,495,0,0.0,101,0,29,0.0
Saeed Al Hamsal,818563,Saudi Pro League 23/24,Saudi Pro League,Al-Khaleej,6.7633333333333,30,1,1,0,0,0.0,744,948,78.481012658228,421,328,157,11,18,52.941176470588,58,27,3,0,0,5,15.151515151515,4,1,107,56.315789473684,7,29.166666666667,2239,25.0,0,0,0,1,0,0,57,41.605839416058,62,0,0,16,337,2,119,48,1495,32,27,0,0,25,0,1,0,0,3,0,0,0,0,0,0,27,0.0,11,34,33,137,29,30,51.724137931034,0,492,489,1,0.0,116,0,30,0.0
Mohammed Al-Khabrani,818696,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.588,25,0,0,1,0,0.23724934,1062,1160,91.551724137931,748,314,75,4,5,71.428571428571,26,24,5,0,1,0,0.0,12,2,44,52.380952380952,41,64.0625,2200,0.0,0,0,1,0,0,0,51,56.043956043956,110,0,2,6,119,1,43,23,1433,15,21,0,0,13,1,4,0,0,2,0,0,0,0,0,0,25,0.0,4,7,1,91,41,14,53.846153846154,1,797,363,0,0.4847,96,12,25,0.0
Mohammed Al-Khabrani,818696,Saudi Pro League 24/25,Saudi Pro League,Al-Khaleej,6.7655172413793,29,0,1,0,0,0.0,1077,1212,88.861386138614,791,287,56,4,2,50.0,35,32,4,0,0,1,100.0,7,1,50,60.975609756098,24,48.0,2456,0.0,0,0,0,0,0,0,74,53.237410071942,122,1,1,6,155,3,95,51,1512,14,18,0,0,8,0,2,0,0,3,0,0,0,0,0,0,28,0.0,4,4,1,139,38,20,57.142857142857,0,845,368,0,0.0,122,0,29,0.0
Mohammed Al-Khabrani,818696,Saudi Pro League 23/24,Saudi Pro League,Al-Khaleej,6.7,27,0,0,0,0,0.0,1138,1284,88.629283489097,915,223,45,3,6,100.0,24,14,5,0,0,0,0.0,4,1,42,56.0,26,49.056603773585,2425,0.0,0,0,0,0,0,0,80,49.382716049383,107,0,1,2,159,0,116,61,1512,13,19,0,0,13,1,0,0,0,7,0,0,0,0,0,0,27,0.0,3,6,1,162,35,12,50.0,0,973,312,0,0.0,105,0,27,0.0
