İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Francis Ebuka Nwokeabia,1649511,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.4764705882353,17,0,2,0,1,0.0,169,270,62.592592592593,70,99,46,4,10,55.555555555556,18,11,2,0,0,0,0.0,8,1,41,44.565217391304,13,37.142857142857,740,0.0,0,0,0,1,0,0,13,32.5,16,2,1,12,155,6,27,7,430,14,18,0,0,14,0,2,0,0,1,0,0,0,0,0,0,9,0.0,4,18,8,40,15,13,72.222222222222,0,101,169,0,0.0,63,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Antonio,1030841,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.8363636363636,22,0,1,0,2,0.0,533,682,78.152492668622,302,231,93,13,9,52.941176470588,43,27,5,0,0,0,0.0,10,4,74,53.237410071942,25,55.555555555556,1549,0.0,0,0,0,0,0,0,42,48.275862068966,45,0,0,8,184,5,60,30,943,22,30,0,0,21,0,2,0,0,2,0,0,0,0,0,0,18,0.0,13,17,1,87,30,27,62.790697674419,0,360,322,0,0.0,102,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksa Trajković,1981794,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.6705882352941,17,2,2,0,0,0.0,98,139,70.503597122302,33,65,44,7,2,18.181818181818,17,6,1,0,0,1,14.285714285714,6,3,41,50.617283950617,7,31.818181818182,630,33.333333333333,0,0,0,0,0,0,7,41.176470588235,8,0,0,7,90,2,7,3,279,22,17,2,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0.0,7,11,7,17,12,7,41.176470588235,0,43,96,1,0.0,21,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Ramírez,1063790,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.6416666666667,12,0,0,1,0,0.0,192,265,72.452830188679,87,105,52,2,5,45.454545454545,26,6,4,0,0,1,20.0,9,1,46,52.272727272727,6,40.0,588,0.0,0,0,0,1,0,0,7,23.333333333333,3,0,0,10,110,2,26,10,410,15,20,2,0,10,0,2,0,0,0,0,0,0,0,0,0,6,0.0,2,11,5,30,11,13,50.0,0,107,158,0,0.0,51,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uroš Čejić,1157899,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.4470588235294,17,0,1,0,1,0.0,179,257,69.649805447471,73,106,62,7,16,45.714285714286,19,15,6,0,0,3,15.789473684211,10,4,46,44.230769230769,13,50.0,1058,0.0,0,0,2,1,0,0,5,23.809523809524,22,0,0,9,173,6,14,3,535,11,22,0,1,9,1,1,0,0,0,0,0,0,0,0,0,13,0.0,7,35,19,21,22,10,52.631578947368,0,100,157,0,0.0,40,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nenad Miranovic,2507087,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,7.6,1,1,0,0,0,0.0,3,7,42.857142857143,1,2,1,0,1,100.0,0,0,0,0,0,0,0.0,1,1,1,100.0,1,100.0,9,100.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0.0,0,2,5,0,0.0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo,2507085,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.4,1,0,0,0,0,0.0,5,6,83.333333333333,1,4,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,16,0.0,0,0,0,0,0,0,1,100.0,0,0,0,0,1,0,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,2,4,0,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nemanja Milunović,54775,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.8888888888889,9,2,0,1,0,0.0,264,381,69.291338582677,180,84,31,3,3,100.0,10,17,2,0,1,0,0.0,7,3,22,55.0,17,60.714285714286,659,28.571428571429,0,0,0,0,0,0,43,34.4,53,0,1,2,125,0,60,24,513,9,12,0,0,4,0,0,1,0,1,0,0,0,0,0,0,7,0.0,2,3,1,125,13,7,70.0,1,218,163,1,0.0,47,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filip Holender,315190,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.5125,8,1,1,0,1,0.0,93,147,63.265306122449,41,52,32,7,0,0.0,5,1,0,0,0,0,0.0,9,3,9,37.5,2,22.222222222222,479,11.111111111111,0,0,0,0,0,0,3,17.647058823529,10,0,0,2,83,0,18,5,234,4,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0.0,7,6,5,17,9,2,40.0,0,52,95,0,0.0,18,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Subotić,1104740,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,7.0652173913043,23,2,0,0,0,0.0,694,890,77.977528089888,517,177,55,5,4,80.0,43,29,5,1,1,0,0.0,8,2,66,51.968503937008,70,68.627450980392,1903,25.0,0,0,0,1,0,0,73,39.459459459459,175,0,0,5,221,1,117,54,1265,19,41,0,0,15,0,1,0,0,2,0,0,0,0,0,0,21,0.0,5,5,2,185,32,34,79.06976744186,0,583,307,2,0.0,92,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cajú,606608,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.325,4,0,0,0,0,0.0,77,103,74.757281553398,40,37,14,1,6,85.714285714286,4,3,0,0,0,1,6.25,1,0,10,55.555555555556,1,100.0,249,0.0,0,0,0,0,0,0,3,33.333333333333,4,0,0,3,62,1,7,2,174,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,7,16,9,7,1,25.0,0,44,59,0,0.0,12,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boris Sekulić,224466,Superliga 25/26,Mozzart Bet Superliga,FK Spartak Subotica,6.45,20,0,1,0,1,0.0,549,681,80.616740088106,350,199,97,8,12,54.545454545455,33,17,1,0,1,1,16.666666666667,2,0,58,58.0,18,48.648648648649,1775,0.0,0,0,0,1,0,0,29,39.189189189189,53,0,1,8,178,6,47,18,983,13,23,0,0,3,2,1,0,0,2,0,0,0,0,0,0,20,0.0,8,22,6,74,36,23,69.69696969697,1,397,284,0,0.0,85,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
